010003001|0.1364|01000300120132014
010003002|0.2256|01000300220132014
010018001|0.5419|01001800120132014
010018002|0.5721|01001800220132014
010018003|0.7405|01001800320132014
010018004|0.4970|01001800420132014
010018005|0.8418|01001800520132014
010018006|0.5228|01001800620132014
010018007|0.6185|01001800720132014
010018008|0.4676|01001800820132014
010090001|0.1850|01009000120132014
010090002|0.2375|01009000220132014
010090003|0.1311|01009000320132014
010090006|0.1654|01009000620132014
010123001|0.5111|01012300120132014
010123002|0.2993|01012300220132014
020009001|0.4536|02000900120132014
020009002|0.4292|02000900220132014
020018001|0.4878|02001800120132014
020018002|0.5514|02001800220132014
022001002|0.3474|02200100220132014
022001004|0.6750|02200100420132014
022001006|0.6316|02200100620132014
022001007|0.6067|02200100720132014
022001008|0.4639|02200100820132014
022001009|0.3919|02200100920132014
022001010|0.5278|02200101020132014
030500001|-1.0000|03050000120132014
030500002|-1.0000|03050000220132014
040001001|0.6351|04000100120132014
040001002|0.6143|04000100220132014
050071001|0.4667|05007100120132014
050071002|0.5610|05007100220132014
060001001|0.3018|06000100120132014
060001002|0.4213|06000100220132014
060001004|0.4182|06000100420132014
060001006|0.3000|06000100620132014
060006001|0.4200|06000600120132014
060006002|0.5915|06000600220132014
060017001|0.3714|06001700120132014
060017002|0.5000|06001700220132014
070006001|0.3862|07000600120132014
070006002|0.5284|07000600220132014
070006004|0.5870|07000600420132014
070006005|0.6302|07000600520132014
070006006|0.5574|07000600620132014
070010001|0.3478|07001000120132014
070010002|0.3364|07001000220132014
080036001|0.5319|08003600120132014
080036002|0.4571|08003600220132014
080050001|0.2609|08005000120132014
080050002|0.4857|08005000220132014
080050003|0.5678|08005000320132014
090010001|0.4522|09001000120132014
090010002|0.4533|09001000220132014
090010003|0.4812|09001000320132014
090010011|-1.0000|09001001120132014
100002001|0.5181|10000200120132014
100002002|0.5529|10000200220132014
100007001|0.3767|10000700120132014
100007002|0.3778|10000700220132014
100007003|0.7520|10000700320132014
100007004|0.6736|10000700420132014
100007005|0.4216|10000700520132014
100007006|0.4680|10000700620132014
100007007|0.3225|10000700720132014
100007008|0.6322|10000700820132014
100007010|0.1445|10000701020132014
100007013|0.0984|10000701320132014
100007014|0.1366|10000701420132014
100007015|0.4476|10000701520132014
100007027|0.7212|10000702720132014
100007028|0.2738|10000702820132014
100009001|0.2254|10000900120132014
100009002|0.3399|10000900220132014
100019001|0.3731|10001900120132014
100019002|0.4868|10001900220132014
100069001|0.4211|10006900120132014
100069002|0.3896|10006900220132014
100105001|0.1753|10010500120132014
100105002|0.2500|10010500220132014
100119001|0.2230|10011900120132014
100119002|0.2836|10011900220132014
110001001|0.3792|11000100120132014
110001002|-1.0000|11000100220132014
110001003|0.4431|11000100320132014
110014001|0.3089|11001400120132014
110014002|0.4531|11001400220132014
110014003|0.3694|11001400320132014
110020001|0.4200|11002000120132014
110020002|0.4658|11002000220132014
120056001|0.4197|12005600120132014
120056002|0.4453|12005600220132014
120056003|0.5143|12005600320132014
120502001|0.2317|12050200120132014
120502002|0.2366|12050200220132014
120502003|0.3333|12050200320132014
130001001|0.3714|13000100120132014
130001003|0.4575|13000100320132014
130001009|0.5302|13000100920132014
130001010|0.6954|13000101020132014
130022001|0.3106|13002200120132014
130022002|0.4513|13002200220132014
130032001|0.1771|13003200120132014
130032002|0.1910|13003200220132014
